# Site: US-Var
# Version: 13-5
TIMESTAMP_START,TIMESTAMP_END,TA,VPD_PI,PPFD_IN,NDVI,GPP_PI_F
201604051800,201604051830,19.086000,1.194900,1738.800000,0.715113687026304,19.368251
201604051930,201604052000,21.636000,1.506800,1965.700000,0.681302417365565,24.028363
201604052130,201604052200,24.125000,1.970700,1715.100000,0.6903376018626309,21.134735
201604061630,201604061700,22.484000,1.527200,1226.700000,0.6475032851511169,20.973903
201604061800,201604061830,23.792000,1.577000,1709.800000,0.7052868391451068,22.299796
201604062000,201604062030,26.389000,2.087800,1963.600000,0.67668776371308,20.027069
201604151500,201604151530,8.996500,0.182800,683.160000,0.7012946979038225,8.160900
201604151700,201604151730,14.750000,0.676850,1543.100000,0.6805682859761687,20.621801
201604151900,201604151930,18.279000,1.278600,2054.000000,0.7184095860566447,19.633649
201604152030,201604152100,19.433000,1.431300,2061.000000,0.6259652509652509,20.327499
201604152230,201604152300,20.965000,1.686100,1585.000000,0.7151347909148801,17.610250
201604161500,201604161530,12.714000,0.731730,681.410000,0.6854336699405172,8.967370
201604161700,201604161730,17.175000,1.014100,1541.900000,0.6872057318321392,17.652996
201604162030,201604162100,22.012000,1.511400,1876.700000,0.656704980842912,18.183839
201604162230,201604162300,24.030000,1.881200,1538.300000,0.6521379880190044,21.547776
201604171630,201604171700,22.061000,1.540100,1318.300000,0.679815278045026,16.946891
201604171830,201604171900,24.264000,1.827800,1920.400000,0.7107055298283848,21.587637
201604172200,201604172230,27.439000,2.360900,1694.200000,0.6988277727682598,16.390028
201604180000,201604180030,27.433000,2.389000,945.830000,0.5645778170050014,15.554615
201604181600,201604181630,21.903000,1.396400,1116.300000,0.7097400077609625,14.898927
201604181800,201604181830,25.257000,1.844500,1806.700000,0.6885463725750731,21.168965
201604182000,201604182030,26.821000,2.302300,2030.100000,0.6471204188481675,19.378543
201604182130,201604182200,28.392000,2.595100,1828.600000,0.6790181732357801,16.829900
201604190000,201604190030,28.686000,2.701400,982.490000,0.6033011610015386,17.202155
201604191800,201604191830,23.974000,1.570200,1814.600000,0.66900217443827,21.907080
201604191930,201604192000,26.112000,2.105400,2048.400000,0.6866883116883117,15.909132
201604201630,201604201700,19.302000,1.180800,1351.700000,0.6884297520661158,17.662260
201604231500,201604231530,12.673000,0.298240,749.000000,0.6819035691922354,9.230267
201604261600,201604261630,12.600000,0.462090,1187.900000,0.6579734929457032,12.212087
201604281430,201604281500,9.658400,0.131880,552.840000,0.614256380170138,4.274921
201604281700,201604281730,14.002000,0.283160,1606.300000,0.6601754761395249,12.685272
201604292030,201604292100,21.875000,1.398000,2061.600000,0.587285044293903,14.481038
201604292230,201604292300,23.532000,1.739400,1578.700000,0.6050369778133121,18.204646
201604301500,201604301530,15.064000,0.728090,790.610000,0.6227018385291766,10.967391
201604301600,201604301630,17.008000,0.898200,1243.800000,0.63321671883631,13.899215
201604301700,201604301730,18.793000,1.073800,1645.600000,0.6713893967093235,16.347716
201604301800,201604301830,21.205000,1.412400,1944.000000,0.644528098951331,16.538103
201604301900,201604301930,23.044000,1.712000,2111.200000,0.575081610446137,15.642566
201604302230,201604302300,26.482000,2.604800,1613.900000,0.6181296144380639,11.700682
201604302330,201605010000,26.454000,2.630300,1233.000000,0.6065279770444764,12.069446
201605010030,201605010100,25.755000,2.529400,804.550000,0.5931725208068839,8.062057
201605011430,201605011500,14.604000,0.736150,561.220000,0.6241194702733165,8.326926
201605011530,201605011600,19.762000,1.300400,1012.400000,0.6663146779303062,13.632739
201605011630,201605011700,20.361000,1.351700,1436.700000,0.6179380083534843,13.687206
201605012200,201605012230,27.334000,2.640400,1774.400000,0.5360804020100502,12.098367
201605021530,201605021600,20.471000,1.231600,1023.500000,0.6355498721227623,16.967018
201605021630,201605021700,20.664000,1.076900,1449.700000,0.6591103507271172,14.724387
201605021730,201605021800,22.651000,1.435600,1779.700000,0.6190928520541439,16.845339
201605021830,201605021900,23.669000,1.746700,2005.200000,0.5417204856626194,17.046532
201605091730,201605091800,17.732000,0.482780,1845.800000,0.5127532777115613,15.929667
201605101530,201605101600,15.790000,0.157110,1074.600000,0.5486472861703916,12.215670
201605101630,201605101700,18.690000,0.535190,1479.300000,0.5921955403087478,12.892757
201605101730,201605101800,21.274000,0.887720,1821.000000,0.5572327044025158,15.036931
201605101930,201605102000,24.803000,1.419600,2134.100000,0.46677559912854033,11.921891
201605102100,201605102130,27.070000,1.955200,2026.100000,0.5180655919955531,10.190269
201605102200,201605102230,28.406000,2.350800,1774.000000,0.5596153846153846,9.789419
201605110000,201605110030,29.245000,2.716300,1037.700000,0.5744178197772528,7.190969
201605111530,201605111600,18.761000,0.915350,1062.300000,0.5697632058287796,10.773006
201605111730,201605111800,23.295000,1.487800,1796.300000,0.571901247136676,12.270791
201605112000,201605112030,27.818000,2.437200,2085.900000,0.52797783933518,9.574714
201605112200,201605112230,30.255000,3.190000,1755.400000,0.5753654445243229,8.014098
201605120030,201605120100,31.060000,3.348100,827.500000,0.5171223021582734,6.955818
201605121600,201605121630,19.832000,0.938500,1247.900000,0.5327170563712164,11.003987
201605121800,201605121830,24.897000,1.709700,1901.700000,0.47159376571141276,10.865371
201605132330,201605140000,24.783000,1.793100,1265.400000,0.5461941782679444,8.487753
201605140030,201605140100,23.033000,1.554200,850.850000,0.5235767682576195,7.681579
201605141600,201605141630,15.264000,0.553940,1317.600000,0.5221890896333976,9.836834
201605151530,201605151600,15.944000,0.437850,1058.000000,0.47284768211920525,3.998902
201605151630,201605151700,18.220000,0.724880,1508.700000,0.4871150219987429,6.399268
201605151800,201605151830,21.578000,1.143100,1976.500000,0.40744143316490583,7.622269
201605160000,201605160030,26.661000,2.467700,1086.600000,0.49845201238390086,5.750612
201605161530,201605161600,18.022000,0.682720,1097.700000,0.6100777815353399,7.619304
201605161730,201605161800,23.701000,1.675200,1832.800000,0.4600143232275006,6.605781
201605161830,201605161900,25.320000,2.037400,2048.800000,0.4706040268456376,5.678996
201605162100,201605162130,27.602000,2.747300,2046.600000,0.4953219592735278,4.816435
201605162200,201605162230,27.773000,2.801900,1817.700000,0.432189730600967,4.386781
201605162300,201605162330,28.199000,2.908600,1479.300000,0.5583505154639177,5.249524
201605170000,201605170030,28.435000,2.919800,1079.900000,0.5260663507109005,4.713994
201605171500,201605171530,22.237000,1.543900,888.380000,0.5595953208978817,4.581670
201605172030,201605172100,31.383000,3.663300,2106.000000,0.437201907790143,1.479412
201605172300,201605172330,31.954000,3.709000,1477.900000,0.5322122734221446,3.317407
201605181630,201605181700,25.936000,2.322400,1476.900000,0.3825399884370784,4.665258
201605181730,201605181800,27.707000,2.595100,1809.500000,0.42597765363128487,3.492369
201605181830,201605181900,30.146000,3.240200,2027.300000,0.3962765957446809,2.205834
201605190030,201605190100,33.947000,4.529800,893.020000,0.4736842105263158,3.459950
201605191700,201605191730,19.864000,1.190800,1659.900000,0.39017528673447305,5.519368
201605251630,201605251700,16.924000,0.604520,1545.800000,0.34761820435629537,3.815094
201605261800,201605261830,21.071000,1.155800,1998.000000,0.36450337287741336,2.759009
201605271700,201605271730,22.847000,1.529700,1685.500000,0.36338921613049385,2.452239
201605271830,201605271900,25.891000,2.204900,2058.000000,0.33811230585424135,2.074032
201605272130,201605272200,29.489000,3.009400,1970.600000,0.5015353121801434,0.361449
201605272230,201605272300,30.403000,3.250700,1687.300000,0.4795825771324864,1.342538
201605272330,201605280000,30.283000,3.257600,1314.800000,0.3979812545061283,1.580602
201605280030,201605280100,29.790000,3.135000,905.690000,0.40606242496998807,1.924138
201605281700,201605281730,23.886000,1.881000,1653.000000,0.34783509426144593,1.479094
201605281800,201605281830,26.721000,2.487900,1886.000000,0.404749612803304,1.442871
201605281900,201605281930,28.728000,3.012300,2090.900000,0.320990743057293,1.101049
201605290030,201605290100,29.766000,3.382400,488.020000,0.34449393334357237,1.505879
201605291530,201605291600,21.546000,1.472600,1084.900000,0.3446503659866064,2.708037
201605291800,201605291830,27.033000,2.482300,1925.800000,0.37849917666431426,1.307335
