TIMESTAMP_START,TIMESTAMP_END,TA_F_MDS,VPD_F,GPP_NT_VUT_MEAN,GPP_DT_VUT_MEAN,NIRV
201705300830.0,201705300900.0,18.374000000000002,12.374,2.7605,2.42315,0.0
201705300930.0,201705301000.0,18.112000000000002,11.380999999999998,2.24205,2.90524,0.0
201705301100.0,201705301130.0,18.198,11.411,0.31201799999999996,2.00394,0.0
201705301200.0,201705301230.0,17.75,10.192,0.31201799999999996,0.687999,0.0
201705301300.0,201705301330.0,17.362000000000002,10.479000000000001,-1.50366,0.140284,0.0
201705301400.0,201705301430.0,15.735,8.334,1.21506,0.0,0.0
201705301500.0,201705301530.0,14.757,7.013,0.292356,0.0,0.0
201705301600.0,201705301630.0,14.005999999999998,6.115,0.254747,0.0,0.0
201705301730.0,201705301800.0,13.092,5.184,0.254747,0.0,0.0
201705301830.0,201705301900.0,13.023,5.053999999999999,0.17689100000000002,0.0,0.0
201705301930.0,201705302000.0,12.038,3.897,0.368874,0.0,0.0
201705302030.0,201705302100.0,11.757,3.708,0.665064,0.0,0.0
201705302130.0,201705302200.0,11.123,3.17,0.015189099999999999,0.00131262,0.0
201705302300.0,201705302330.0,11.339,3.1489999999999996,0.282036,0.875258,0.0
201705310130.0,201705310200.0,13.546,5.246,0.291808,3.5643300000000004,0.0
201705310230.0,201705310300.0,14.319,6.004,-2.00287,4.32231,0.0
201705310330.0,201705310400.0,15.252,7.337999999999999,0.118052,5.0507800000000005,0.0
201705310430.0,201705310500.0,16.252,8.687999999999999,0.028249299999999998,5.34729,0.0
201705310800.0,201705310830.0,19.74,15.163,0.8279190000000001,2.48769,0.0
201705310900.0,201705310930.0,20.439,16.279,0.430899,1.95809,0.0
201705311000.0,201705311030.0,20.968000000000004,17.101,0.507729,1.6758,0.0
201705311100.0,201705311130.0,21.011,16.891,0.817524,1.20357,0.0
201705311200.0,201705311230.0,20.853,16.049,0.817524,0.669373,0.0
201705311330.0,201705311400.0,19.721,14.665999999999999,1.67114,0.0111205,0.3660995772266064
201705311430.0,201705311500.0,18.529,12.789000000000001,1.67114,1.70137e-05,0.30822826611513265
201705311530.0,201705311600.0,15.235999999999999,4.8180000000000005,1.67114,0.0,0.20754889733840307
201705311630.0,201705311700.0,16.383,9.486,1.67114,3.72545e-05,0.15624959439528022
201705311730.0,201705311800.0,16.695,9.578,1.30884,3.73897e-05,0.0
201705312000.0,201705312030.0,14.243,6.247000000000001,1.30884,0.000226233,0.0
201705312100.0,201705312130.0,13.117,3.923,1.30884,0.000755575,0.19878420850900727
201705312200.0,201705312230.0,12.259,3.5039999999999996,0.924427,0.10194299999999999,0.2748767546683838
201705312300.0,201705312330.0,12.729000000000001,4.289,0.924427,1.02516,0.30003516909504074
201706010130.0,201706010200.0,15.440999999999999,6.93,0.518041,3.4856199999999995,0.0
201706010230.0,201706010300.0,18.8,10.015,-0.466525,4.2417300000000004,0.0
201706010400.0,201706010430.0,20.235,16.44,1.30498,2.44259,0.0
201706010900.0,201706010930.0,23.935,23.221999999999998,2.37742,1.9525,0.0
201706011030.0,201706011100.0,24.393,23.531999999999996,2.48143,1.36457,0.0
201706011130.0,201706011200.0,23.969,22.563000000000002,1.09314,0.8762790000000001,0.0
201706011330.0,201706011400.0,22.388,19.691,1.1443,0.00676951,0.32783857122071886
201706011430.0,201706011500.0,20.098,14.020999999999999,1.2812299999999999,0.0,0.28173314111261877
201706011600.0,201706011630.0,17.835,9.869,-1.71815,0.0,0.2065409371884347
201706011700.0,201706011730.0,17.046,7.402,1.01131,0.0,0.17711444420738215
201706011800.0,201706011830.0,16.047,6.968,1.01131,0.0,0.1640964705882353
201706011900.0,201706011930.0,15.439,5.164,1.01131,0.0,0.1893817496860611
201706012000.0,201706012030.0,14.440999999999999,4.369,1.01131,0.0,0.19146804123711342
201706012100.0,201706012130.0,14.945,6.015,1.01131,0.0,0.21592797794117644
201706012230.0,201706012300.0,15.050999999999998,6.162000000000001,1.01131,0.41853500000000005,0.3040343022347242
201706012330.0,201706020000.0,17.83,9.592,2.72836,1.48621,0.0
201706020100.0,201706020130.0,18.741,8.132,-0.6238319999999999,2.89419,0.0
201706020200.0,201706020230.0,20.203,10.123,-0.6238319999999999,3.5268699999999997,0.0
201706020300.0,201706020330.0,21.383000000000003,14.762,-0.6238319999999999,2.15805,0.0
201706020500.0,201706020530.0,24.971,19.323,2.15355,1.8618599999999998,0.0
201706020730.0,201706020800.0,27.224,25.239,4.51053,1.89628,0.0
201706020830.0,201706020900.0,27.761,26.154,5.86921,1.9841799999999998,0.0
201706020930.0,201706021000.0,28.021,26.916,5.43916,1.5146600000000001,0.0
201706021030.0,201706021100.0,28.526999999999997,28.142,5.8185199999999995,1.26381,0.0
201706021300.0,201706021330.0,26.333000000000002,23.308000000000003,5.8185199999999995,0.07770410000000001,0.4046396462785557
201706021400.0,201706021430.0,23.971,18.32,5.8185199999999995,0.0,0.2918600328677075
201706021500.0,201706021530.0,23.043000000000003,16.421,5.8185199999999995,0.0,0.2183763322586763
201706021600.0,201706021630.0,22.133000000000003,15.110999999999999,5.8185199999999995,0.0,0.17261135546627196
201706021700.0,201706021730.0,22.741,16.904,5.8185199999999995,0.0,0.0
201706021930.0,201706022000.0,22.151,16.515,5.8185199999999995,0.0,0.0
201706022130.0,201706022200.0,22.285999999999998,15.687999999999999,5.8185199999999995,8.525899999999999e-05,0.0
201706022230.0,201706022300.0,21.803,14.119000000000002,5.8185199999999995,0.10605,0.29529082844469884
201706022330.0,201706030000.0,21.424,12.450999999999999,5.8185199999999995,0.224156,0.0
201706030300.0,201706030330.0,20.258,6.312,5.8185199999999995,2.66025,0.0
201706030400.0,201706030430.0,23.065,10.068,5.8185199999999995,4.22587,0.0
201706030500.0,201706030530.0,24.996,12.737,5.8185199999999995,2.47975,0.0
201706030700.0,201706030730.0,27.358,16.875999999999998,5.8185199999999995,2.14508,0.0
201706030830.0,201706030900.0,30.279,25.17,5.8185199999999995,1.6198,0.0
201706030930.0,201706031000.0,30.85,26.389,5.8185199999999995,1.5160799999999999,0.0
201706031030.0,201706031100.0,30.949,28.323,5.8185199999999995,1.08518,0.0
201706031130.0,201706031200.0,30.291,26.309,5.8185199999999995,0.515087,0.0
201706031500.0,201706031530.0,26.193,16.669,5.8185199999999995,0.0,0.0
201706031600.0,201706031630.0,24.886999999999997,13.764000000000001,5.8185199999999995,0.0,0.0
201706031700.0,201706031730.0,24.268,12.401,5.8185199999999995,0.0,0.0
201706031800.0,201706031830.0,23.164,10.324000000000002,5.61412,0.0,0.0
201706031900.0,201706031930.0,23.085,10.453,6.02306,0.0,0.0
201706032030.0,201706032100.0,23.025,11.682,6.02306,0.0,0.0
201706032130.0,201706032200.0,22.189,10.495,6.02306,0.00112504,0.0
201706032230.0,201706032300.0,22.244,10.520999999999999,6.02306,0.252506,0.0
201706032330.0,201706040000.0,22.752,11.078,6.02306,0.475922,0.0
201706040130.0,201706040200.0,24.6,13.202,3.8674699999999995,1.7409599999999998,0.0
201706040430.0,201706040500.0,26.14,17.032,1.99942,2.00052,0.0
201706040700.0,201706040730.0,27.68,25.296999999999997,6.03571,2.01681,0.0
201706040800.0,201706040830.0,28.42,29.51,6.68578,1.85805,0.0
201706040900.0,201706040930.0,28.528000000000002,29.64,6.33774,1.62533,0.0
201706041130.0,201706041200.0,27.765,25.645,5.92186,0.753102,0.0
201706041230.0,201706041300.0,27.214000000000002,24.058000000000003,4.91828,0.291986,0.0
201706041330.0,201706041400.0,25.912,21.718000000000004,4.91828,0.00728653,0.30428206237874944
201706041430.0,201706041500.0,24.791,19.326,4.91828,0.0,0.0
201706041530.0,201706041600.0,24.614,20.393,4.91828,0.0,0.19297923875432527
201706041630.0,201706041700.0,22.151999999999997,12.931,4.91828,0.0,0.0
201706041800.0,201706041830.0,20.649,11.439,4.91828,0.0,0.17693889239839966
201706041900.0,201706041930.0,20.025,10.674000000000001,4.91828,0.0005972369999999999,0.16318207333635132
201706042000.0,201706042030.0,19.667,10.55,4.91828,0.0,0.20322405421808615
201706042100.0,201706042130.0,18.281,7.928999999999999,4.91828,0.0,0.21417271518145542
201706042200.0,201706042230.0,17.011,4.755,4.91828,0.127269,0.28992929228816255
201706042330.0,201706050000.0,17.494,4.7219999999999995,4.4884699999999995,1.3836700000000002,0.332112585812357
201706050100.0,201706050130.0,19.026,6.178999999999999,5.06224,2.49493,0.0
201706050430.0,201706050500.0,18.005,4.946000000000001,3.5396900000000002,2.04311,0.0
201706050730.0,201706050800.0,20.579,10.427,4.519019999999999,3.4068300000000002,0.0
201706050900.0,201706050930.0,21.748,12.984000000000002,4.847180000000001,1.91477,0.0
201706051000.0,201706051030.0,22.131,14.183,5.0059,1.4015600000000001,0.0
201706051300.0,201706051330.0,21.340999999999998,12.648,4.628340000000001,0.12494300000000001,0.31041688574317494
201706051400.0,201706051430.0,20.544,11.338,4.628340000000001,0.0,0.0
201706051530.0,201706051600.0,18.625999999999998,9.408,4.628340000000001,0.0,0.0
201706060100.0,201706060130.0,16.691,9.238,5.19477,2.45456,0.0
201706060200.0,201706060230.0,17.835,10.128,4.770519999999999,2.7871900000000003,0.0
201706060300.0,201706060330.0,18.83,11.084000000000001,5.16003,2.62755,0.0
201706060400.0,201706060430.0,20.035999999999998,13.138,5.16003,2.06735,0.0
201706060530.0,201706060600.0,21.096999999999998,14.549000000000001,5.90826,1.90012,0.0
201706060730.0,201706060800.0,22.432,17.814,6.49399,1.69799,0.0
201706060830.0,201706060900.0,23.034000000000002,19.055999999999997,6.1544099999999995,1.52442,0.0
201706060930.0,201706061000.0,23.479,19.666,6.1544099999999995,1.3007,0.0
201706061100.0,201706061130.0,23.533,18.272000000000002,5.27524,0.953835,0.0
201706061200.0,201706061230.0,23.076,17.072,5.27524,0.508617,0.0
201706061300.0,201706061330.0,22.369,15.472000000000001,5.27524,0.0943153,0.3620575967204715
201706061400.0,201706061430.0,21.180999999999997,13.682,5.27524,0.0,0.28098928338762214
201706061500.0,201706061530.0,20.146,11.905999999999999,5.27524,0.0,0.23912644659457408
201706061600.0,201706061630.0,19.311,10.671,5.27524,0.0,0.1922426274592765
201706061730.0,201706061800.0,18.22,10.515,5.27524,0.0,0.1760954288110715
201706061830.0,201706061900.0,17.572,10.127,4.2500800000000005,0.0,0.0
201706061930.0,201706062000.0,17.32,8.863,4.86683,0.0,0.0
201706062030.0,201706062100.0,16.453,8.283,4.86683,0.0,0.1946151884700665
201706062130.0,201706062200.0,15.993,7.25,4.86683,0.00251101,0.0
201706062300.0,201706062330.0,15.955,6.449,5.06911,1.0004,0.0
201706071530.0,201706071600.0,20.416,13.167,6.44937,0.0,0.23938358038768526
201706071600.0,201706071630.0,19.633,12.317,6.44937,0.0,0.20737315810434093
201706071630.0,201706071700.0,19.319000000000003,12.182,6.44937,0.0,0.17845176806501206
201706071700.0,201706071730.0,18.949,11.759,6.44937,0.0,0.1730258918555082
201706071800.0,201706071830.0,18.052,10.575999999999999,6.44937,0.0,0.16321726798275474
201706071930.0,201706072000.0,17.692999999999998,10.852,6.44937,0.0,0.15795950859950858
201706080230.0,201706080300.0,22.675,18.928,6.44937,1.28672,0.0
201706080400.0,201706080430.0,24.549,20.723000000000003,6.44937,1.15726,0.0
201706080500.0,201706080530.0,24.037,19.657,6.44937,1.1944700000000001,0.0
201706080700.0,201706080730.0,25.049,20.236,6.44937,1.40586,0.0
201706080800.0,201706080830.0,25.695999999999998,21.769000000000002,6.44937,1.24399,0.0
201706080900.0,201706080930.0,26.823,24.605,6.44937,1.07277,0.0
201706081030.0,201706081100.0,26.432,23.44,6.44937,0.7026180000000001,0.0
201706081130.0,201706081200.0,25.697,21.598000000000003,6.44937,0.370822,0.0
201706081230.0,201706081300.0,24.915,19.964000000000002,6.44937,0.08366860000000001,0.0
201706081330.0,201706081400.0,20.945,9.895,6.44937,0.116724,0.29409233642274174
201706081600.0,201706081630.0,22.397,15.71,-13.9211,0.0,0.0
201706081700.0,201706081730.0,21.439,13.985,-13.9211,0.0,0.0
201706081800.0,201706081830.0,20.374000000000002,11.832,-13.9211,0.0,0.0
201706081900.0,201706081930.0,19.9,10.485,-3.39345,0.0,0.0
201706082000.0,201706082030.0,19.721,9.342,-3.01809,0.0,0.0
201706082100.0,201706082130.0,19.049,8.17,3.9845900000000003,0.0,0.0
201706082330.0,201706090000.0,17.66,4.54,2.9571400000000003,1.2384600000000001,0.0
201706090100.0,201706090130.0,16.436,2.2680000000000002,6.09779,1.9599900000000001,0.0
201706090200.0,201706090230.0,16.61,2.005,6.4820400000000005,1.44121,0.0
201706090300.0,201706090330.0,17.787,3.313,6.863389999999999,2.63334,0.0
201706090730.0,201706090800.0,25.159000000000002,14.98,7.037319999999999,1.2786799999999998,0.0
201706090830.0,201706090900.0,26.548000000000002,18.879,5.27801,0.919057,0.0
201706090930.0,201706091000.0,26.994,19.48,5.49964,0.9810709999999999,0.0
201706091030.0,201706091100.0,27.877,22.631999999999998,3.66331,0.780204,0.0
201706091130.0,201706091200.0,27.215,20.137,2.4666200000000003,0.33619499999999997,0.0
201706091300.0,201706091330.0,26.023000000000003,16.755,1.81455,0.0882726,0.0
201706091400.0,201706091430.0,25.566999999999997,15.437999999999999,1.81455,0.0,0.0
201706091500.0,201706091530.0,22.733,9.987,1.81455,0.0,0.2507792937399679
201706091600.0,201706091630.0,21.397,8.276,1.81455,0.0,0.19972418074496237
201706091700.0,201706091730.0,20.68,7.627000000000001,1.81455,0.0,0.19322092075779176
201706091830.0,201706091900.0,19.798,6.7989999999999995,1.81455,0.0,0.16761893214209742
201706091930.0,201706092000.0,19.397000000000002,6.178999999999999,1.81455,0.0,0.1705329190056135
201706092030.0,201706092100.0,19.476,6.191,1.81455,0.0,0.0
201706092130.0,201706092200.0,20.26,7.9,1.81455,0.00146857,0.0
201706092230.0,201706092300.0,20.543000000000003,9.307,1.81455,0.523386,0.0
201706092330.0,201706100000.0,21.22,10.296,1.81455,0.7741399999999999,0.0
201706100300.0,201706100330.0,25.566999999999997,15.76,1.81455,1.03177,0.0
201706100400.0,201706100430.0,26.546,18.524,1.81455,1.09355,0.0
201706100500.0,201706100530.0,27.447,20.44,1.81455,1.13212,0.0
201706100700.0,201706100730.0,28.893,23.444000000000003,1.81455,1.0850899999999999,0.0
201706100830.0,201706100900.0,29.871,25.925,1.81455,0.95847,0.0
201706100930.0,201706101000.0,30.346999999999998,26.843000000000004,1.81455,0.82449,0.0
201706101030.0,201706101100.0,30.24,26.316999999999997,1.81455,0.655472,0.0
201706101130.0,201706101200.0,29.723000000000003,25.016,1.81455,0.438371,0.0
201706101500.0,201706101530.0,26.186,18.192999999999998,1.81455,0.0,0.24568812956042
201706101600.0,201706101630.0,25.424,17.235,1.81455,0.0,0.2192057728826434
201706101700.0,201706101730.0,24.726999999999997,15.735999999999999,1.81455,0.0,0.199999313304721
201706101800.0,201706101830.0,24.383000000000003,14.415,1.81455,0.0,0.16225328727434815
201706101900.0,201706101930.0,24.223000000000003,13.668,1.81455,0.0,0.1722147700280717
201706102030.0,201706102100.0,23.623,12.244000000000002,1.81455,0.0,0.19080091407678249
201706102130.0,201706102200.0,23.404,11.657,1.81455,0.00131718,0.22575109989181397
201706102230.0,201706102300.0,23.061,10.460999999999999,1.81455,0.244691,0.28874684305472037
201706102330.0,201706110000.0,23.822,10.905999999999999,1.81455,0.484774,0.0
201706110130.0,201706110200.0,25.633000000000003,12.684000000000001,1.81455,0.7859659999999999,0.0
201706110230.0,201706110300.0,26.278000000000002,13.232999999999999,1.81455,0.867352,0.0
201706110330.0,201706110400.0,27.215999999999998,14.427999999999999,1.81455,0.8411200000000001,0.0
201706110430.0,201706110500.0,27.759,15.56,1.81455,0.774945,0.0
201706110700.0,201706110730.0,29.82,19.773,1.81455,0.79325,0.0
201706110800.0,201706110830.0,31.04,22.936,1.81455,0.746103,0.0
201706110900.0,201706110930.0,32.034,26.948,1.81455,0.705706,0.0
201706111000.0,201706111030.0,32.334,28.892,1.81455,0.602213,0.0
201706111130.0,201706111200.0,31.750999999999998,27.799,1.81455,0.35075500000000004,0.0
201706111230.0,201706111300.0,30.584,24.63,1.81455,0.146369,0.0
201706111330.0,201706111400.0,29.101,20.389,1.81455,0.00242998,0.31971243835616436
201706111430.0,201706111500.0,28.233,17.583,1.81455,0.0,0.0
201706111530.0,201706111600.0,27.423000000000002,15.569,1.81455,0.0,0.0
201706111630.0,201706111700.0,26.843000000000004,14.106,1.81455,0.0,0.0
201706111800.0,201706111830.0,26.221999999999998,12.84,1.81455,0.0,0.0
201706111900.0,201706111930.0,25.878,12.607000000000001,1.81455,0.0,0.0
201706112000.0,201706112030.0,25.717,12.606,1.81455,0.0,0.0
201706112200.0,201706112230.0,24.941,11.231,1.81455,0.0137968,0.30000458614732217
201706112330.0,201706120000.0,25.022,10.902999999999999,1.81455,0.397973,0.34760986445783126
201706120100.0,201706120130.0,26.002,11.92,1.81455,0.595145,0.0
201706120200.0,201706120230.0,27.051,13.172,1.81455,0.6154229999999999,0.0
201706120330.0,201706120400.0,28.568,15.546,1.81455,0.6550819999999999,0.0
201706120430.0,201706120500.0,29.785,17.308,1.81455,0.6798390000000001,0.0
201706120730.0,201706120800.0,31.138,20.514,1.81455,0.383157,0.0
201706120900.0,201706120930.0,31.328000000000003,21.708000000000002,1.81455,0.549092,0.0
201706121000.0,201706121030.0,30.393,19.167,1.81455,0.227845,0.0
201706121100.0,201706121130.0,29.941999999999997,17.926,1.81455,0.044006699999999996,0.0
201706121200.0,201706121230.0,20.756,2.309,2.2220299999999997,0.11979400000000001,0.0
201706121300.0,201706121330.0,20.327,2.78,2.2220299999999997,0.168709,0.0
201706121400.0,201706121430.0,20.721,3.168,2.2220299999999997,0.0464914,0.0
201706121530.0,201706121600.0,21.160999999999998,3.716,2.2220299999999997,0.0,0.2458367824497258
201706121630.0,201706121700.0,20.377,1.7469999999999999,4.231240000000001,0.00270277,0.0
201706121730.0,201706121800.0,20.156,1.8869999999999998,3.08906,0.000151122,0.0
201706121830.0,201706121900.0,20.473,1.88,3.09344,0.0045046999999999995,0.0
201706121930.0,201706122000.0,20.691,2.274,3.09344,0.00799481,0.0
201706122100.0,201706122130.0,20.552,2.414,3.09344,0.00227123,0.0
201706122200.0,201706122230.0,19.814,3.66,3.09344,0.0346815,0.0
201706130100.0,201706130130.0,22.017,5.02,3.09344,0.984088,0.0
201706130200.0,201706130230.0,22.633000000000003,6.007000000000001,3.09344,1.28555,0.0
201706130300.0,201706130330.0,22.916,5.631,3.09344,1.33853,0.0
201706130400.0,201706130430.0,24.467,7.76,2.79941,1.56047,0.0
201706130530.0,201706130600.0,26.475,13.165999999999999,5.50606,0.305213,0.0
201706130630.0,201706130700.0,25.975,9.957,5.50606,1.34265,0.0
201706130730.0,201706130800.0,25.12,6.706,8.212710000000001,1.4904600000000001,0.0
201706130830.0,201706130900.0,25.849,9.863999999999999,5.32711,1.42766,0.0
201706130930.0,201706131000.0,26.616999999999997,13.325999999999999,5.32711,0.366173,0.0
201706131100.0,201706131130.0,27.473000000000003,15.979000000000001,5.32711,0.239992,0.0
201706131200.0,201706131230.0,27.373,15.404000000000002,5.32711,0.149593,0.0
201706131300.0,201706131330.0,26.724,14.681,5.32711,0.029869200000000002,0.0
201706131400.0,201706131430.0,25.570999999999998,12.99,5.32711,0.0,0.0
201706131500.0,201706131530.0,23.879,9.318,5.32711,0.0,0.0
201706131600.0,201706131630.0,22.962,7.471,5.32711,0.0,0.0
201706131730.0,201706131800.0,22.656,7.127000000000001,5.32711,0.0,0.0
201706131830.0,201706131900.0,22.666999999999998,6.513999999999999,5.32711,0.0,0.0
201706131930.0,201706132000.0,22.473000000000003,5.553,5.32711,0.0,0.0
201706132030.0,201706132100.0,22.131999999999998,4.776,5.32711,0.0,0.20596174599692915
201706132130.0,201706132200.0,22.551,5.167999999999999,5.32711,0.00367415,0.0
201706132300.0,201706132330.0,22.675,5.559,5.32711,0.702342,0.0
201706140130.0,201706140200.0,25.584,8.533,5.32711,1.1616600000000001,0.0
201706140230.0,201706140300.0,27.441999999999997,11.357999999999999,5.32711,0.45970500000000003,0.0
201706140330.0,201706140400.0,27.461,11.422,5.32711,0.439903,0.0
201706140430.0,201706140500.0,29.019000000000002,14.525,5.32711,0.32364,0.0
201706140800.0,201706140830.0,19.78,2.6489999999999996,5.32711,1.30325,0.0
201706140900.0,201706140930.0,21.281,4.867,5.32711,1.35604,0.0
201706141000.0,201706141030.0,22.993000000000002,6.327999999999999,5.32711,1.2591,0.0
201706141100.0,201706141130.0,23.33,6.814,5.32711,1.01531,0.0
201706141200.0,201706141230.0,23.357,4.829,5.32711,0.724548,0.0
201706141330.0,201706141400.0,23.379,5.207999999999999,5.32711,0.147722,0.0
201706141430.0,201706141500.0,23.105999999999998,4.8260000000000005,5.32711,0.0,0.0
201706141530.0,201706141600.0,23.178,5.742000000000001,5.32711,0.0,0.0
201706141630.0,201706141700.0,22.3,6.242999999999999,5.32711,0.0,0.0
201706142000.0,201706142030.0,21.055999999999997,3.7760000000000002,5.32711,0.0,0.0
201706142100.0,201706142130.0,20.499000000000002,2.8310000000000004,5.32711,0.0,0.0
201706142200.0,201706142230.0,20.178,2.372,5.32711,0.211621,0.0
201706142300.0,201706142330.0,20.468,2.935,2.8193200000000003,0.8906200000000001,0.0
201706150130.0,201706150200.0,23.34,5.974,3.48187,1.40415,0.0
201706150230.0,201706150300.0,24.875999999999998,9.26,2.97136,1.6173799999999998,0.0
201706150400.0,201706150430.0,26.802,19.410999999999998,2.97136,0.23869400000000002,0.0
201706150500.0,201706150530.0,27.185,20.407,1.585,0.24332800000000002,0.0
201706150700.0,201706150730.0,28.463,24.305,2.67636,0.22980799999999998,0.0
201706150800.0,201706150830.0,28.866,25.174,1.8197900000000002,0.21219000000000002,0.0
201706150900.0,201706150930.0,29.448,26.259,2.7652900000000002,0.19261199999999998,0.0
201706151030.0,201706151100.0,29.924,28.857,2.8350299999999997,0.142426,0.0
201706151130.0,201706151200.0,29.581,27.549,2.7429799999999998,0.0991078,0.0
201706151230.0,201706151300.0,28.76,24.808000000000003,3.80579,0.025343200000000003,0.0
201706151330.0,201706151400.0,28.125,22.869,3.80579,0.00442286,0.0
201706151430.0,201706151500.0,25.441999999999997,11.657,3.80579,0.0,0.2775761251261352
201706151600.0,201706151630.0,25.379,14.289000000000001,3.80579,0.000103334,0.0
201706151700.0,201706151730.0,23.93,12.288,3.80579,0.0,0.0
201706151800.0,201706151830.0,22.976999999999997,11.412,3.80579,0.0,0.20571611073292487
201706151900.0,201706151930.0,21.572,8.152999999999999,3.80579,0.0,0.20415663594470046
201706152000.0,201706152030.0,20.98,8.086,3.80579,0.0,0.22328526042792302
201706152100.0,201706152130.0,20.561999999999998,6.65,3.80579,0.0,0.22577773452705327
201706152230.0,201706152300.0,20.374000000000002,6.502999999999999,3.80579,0.404659,0.3138628913292903
201706152330.0,201706160000.0,20.638,6.656000000000001,3.80579,1.04817,0.0
201706160100.0,201706160130.0,21.718000000000004,7.882999999999999,3.80579,1.3724,0.0
201706160200.0,201706160230.0,23.174,9.802999999999999,3.80579,1.5414700000000001,0.0
201706160300.0,201706160330.0,24.509,12.139000000000001,4.89311,0.447905,0.0
201706160500.0,201706160530.0,26.069000000000003,14.005999999999998,3.06702,0.249283,0.0
201706160730.0,201706160800.0,28.823,19.241,3.14478,0.130744,0.0
201706160830.0,201706160900.0,29.835,23.29,3.14478,0.117204,0.0
201706160930.0,201706161000.0,30.37,24.793000000000003,3.14478,0.0995225,0.0
201706161030.0,201706161100.0,30.114,24.022,3.14478,0.0846341,0.0
201706161130.0,201706161200.0,28.195999999999998,18.184,3.14478,0.0357174,0.0
201706161300.0,201706161330.0,26.775,13.562999999999999,3.14478,0.021868099999999998,0.0
201706161400.0,201706161430.0,24.916999999999998,8.966000000000001,3.14478,0.0072789000000000005,0.0
201706161500.0,201706161530.0,22.733,5.08,3.14478,0.269565,0.0
201706161600.0,201706161630.0,19.685,1.864,3.14478,0.0647031,0.22308875552747942
201706161700.0,201706161730.0,19.336,1.722,3.14478,0.09434630000000001,0.21006402768764873
201706161830.0,201706161900.0,19.3,1.733,3.14478,0.00693582,0.0
201706161930.0,201706162000.0,19.053,1.034,3.14478,0.010874700000000001,0.0
201706162030.0,201706162100.0,19.26,1.304,3.14478,0.011084,0.0
201706162130.0,201706162200.0,19.018,1.626,3.14478,0.0106785,0.2215220369374216
201706162230.0,201706162300.0,18.701,1.183,3.14478,0.334428,0.0
201706162330.0,201706170000.0,19.582,1.976,3.14478,0.8619389999999999,0.0
201706170300.0,201706170330.0,23.703000000000003,6.555,3.14478,0.99149,0.0
201706170400.0,201706170430.0,24.189,7.689,1.58954,1.10202,0.0
201706170500.0,201706170530.0,24.818,9.002,0.627073,1.09503,0.0
201706170700.0,201706170730.0,25.811999999999998,11.447000000000001,0.627073,0.163715,0.0
201706170830.0,201706170900.0,26.371,13.469000000000001,0.6108140000000001,0.053539199999999995,0.0
201706170930.0,201706171000.0,26.133000000000003,12.779000000000002,0.6108140000000001,0.05843110000000001,0.0
201706171030.0,201706171100.0,25.749000000000002,10.347999999999999,0.41644,0.25845500000000005,0.0
201706171130.0,201706171200.0,25.107,9.023,0.256749,0.374731,0.0
201706171230.0,201706171300.0,24.3,7.55,0.256749,0.319683,0.0
201706171500.0,201706171530.0,21.186999999999998,5.457000000000001,0.256749,0.0,0.0
201706171600.0,201706171630.0,20.407,3.951,-0.688066,0.0,0.0
201706171700.0,201706171730.0,20.928,3.9210000000000003,-0.688066,0.00021707,0.0
201706171800.0,201706171830.0,19.958,3.238,-0.688066,0.0,0.0
201706171900.0,201706171930.0,20.308,4.062,-0.688066,0.0,0.0
201706172030.0,201706172100.0,19.475,3.043,-0.688066,0.00736613,0.0
201706172130.0,201706172200.0,18.537,2.88,-0.688066,0.00995018,0.0
201706172230.0,201706172300.0,17.963,2.155,0.720671,0.386335,0.0
201706172330.0,201706180000.0,18.557000000000002,3.426,1.13412,0.783913,0.0
201706180230.0,201706180300.0,19.14,5.985,2.2565,0.9734870000000001,0.0
201706180330.0,201706180400.0,19.84,7.178,0.508093,1.03399,0.0
201706180430.0,201706180500.0,20.601,8.65,-0.473447,1.0553299999999999,0.0
201706180700.0,201706180730.0,21.545,10.68,-1.67199,0.19186,0.0
201706180800.0,201706180830.0,22.526999999999997,13.229000000000001,-1.8096599999999998,0.0105069,0.0
201706180900.0,201706180930.0,22.116999999999997,12.302,-1.73032,0.0252185,0.0
201706181000.0,201706181030.0,21.979,11.866,-1.2485,0.0427016,0.0
201706181130.0,201706181200.0,21.873,12.177999999999999,0.0788988,0.032805900000000006,0.0
201706181230.0,201706181300.0,21.647,11.292,0.897337,0.0895826,0.0
201706181330.0,201706181400.0,20.55,9.939,1.8200900000000002,0.06538189999999999,0.0
201706181430.0,201706181500.0,19.604,8.298,0.87864,0.0,0.0
201706181530.0,201706181600.0,19.04,7.632999999999999,0.87864,0.0,0.0
201706181630.0,201706181700.0,18.823,7.13,0.854417,0.0,0.0
201706181800.0,201706181830.0,17.95,5.971,0.49379300000000004,0.0,0.0
201706181900.0,201706181930.0,17.789,5.562,0.543024,0.0,0.0
201706182000.0,201706182030.0,17.026,4.152,0.428043,0.0,0.0
201706182100.0,201706182130.0,16.847,3.611,0.604103,0.0,0.0
201706182200.0,201706182230.0,16.349,2.958,0.00966597,0.08503229999999999,0.0
201706182330.0,201706190000.0,17.458,4.334,-0.852052,0.961317,0.0
201706190100.0,201706190130.0,17.975,4.981,-1.9960799999999999,1.09659,0.0
201706190200.0,201706190230.0,17.942,5.135,-1.9960799999999999,1.1502299999999999,0.0
201706190330.0,201706190400.0,19.984,8.312000000000001,-1.46689,1.52668,0.0
